date,address,subArea,area,room,sqm,floor,objectType,constructionYear,areaTags,listPrice,priceUp,soldPrice,rent,broker,distanceToMetro,metro
2013-06-06,Alviksvägen 11,Äppelviken,Grön Hässelby,1.5,44,null,Lägenhet,1929,[Bromma Alvik],1895000,255000,2150000,2249,HusmanHagberg,278.6889773563585,Alvik
2013-05-29,Alviksvägen 76,Äppelviken,Grön Hässelby,1,19,null,Lägenhet,1917,[Bromma Alvik],1195000,290000,1485000,637,HusmanHagberg,969.5113791130077,Alvik
2013-05-08,Alviksvägen 11,Äppelviken,Grön Hässelby,1,19,null,Lägenhet,1929,[Bromma Alvik],1250000,250000,1500000,971,Notar,278.6889773563585,Alvik
2013-05-02,Radhusallén 11,Äppelviken,Grön Hässelby,6,120,null,Lägenhet,null,[Äppelviken],8200000,225000,8425000,4313,Svensk Fastighetsförmedling,767.008069737088,Alvik
2013-04-24,Alviksvägen 11,Äppelviken,Grön Hässelby,1.5,44,null,Lägenhet,1929,[Bromma Alvik],1895000,305000,2200000,2249,HusmanHagberg,278.6889773563585,Alvik
2013-04-16,Västerledstorget 4,Äppelviken,Grön Hässelby,1,32,null,Lägenhet,1925,[Bromma Alvik],1495000,250000,1745000,1196,HusmanHagberg,656.4089496286185,Stora mossen
2013-04-14,Runda vägen 28B,Äppelviken,Grön Hässelby,3,65,null,Lägenhet,1942,[Äppelviken],2975000,55000,3030000,3403,Svensk Fastighetsförmedling,433.10685975938253,Alvik
2013-03-28,Alviksvägen 96,Äppelviken,Grön Hässelby,2,43,null,Lägenhet,1929,[Bromma Äppelviken],2195000,155000,2350000,2299,HusmanHagberg,1086.0088980378378,Alvik
2013-03-22,Gustavslundsvägen 175,Äppelviken,Grön Hässelby,3,84,null,Lägenhet,null,[Äppelviken],3700000,740000,4440000,3376,Balders Ädelmarks,184.16739641460762,Alvik
2013-02-22,Gustavslundsvägen 173,Äppelviken,Grön Hässelby,2,66,3,Lägenhet,1928,[Alvik],2975000,25000,3000000,2780,Svenska Mäklarhuset,147.79120669348026,Alvik
2013-02-06,Västerled 27,Äppelviken,Grön Hässelby,2,53,null,Lägenhet,1924,[Bromma Alvik],1995000,515000,2510000,2118,HusmanHagberg,725.1941496430268,Stora mossen
2013-01-18,Stenhuggarvägen 2,Äppelviken,Grön Hässelby,1,40,null,Lägenhet,1928,[Äppelviken],1650000,150000,1800000,2129,Svensk Fastighetsförmedling,711.7578421454366,Stora mossen
2012-11-21,Alviksvägen 7,Äppelviken,Grön Hässelby,1.5,45,null,Lägenhet,1929,[Bromma Alvik],1950000,20000,1970000,2291,Notar,279.472472193133,Alvik
2012-11-11,Runda vägen 11,Äppelviken,Grön Hässelby,8,228,null,Parhus,null,[Bromma],9500000,200000,9700000,null,Balders Ädelmarks,196.60248321592553,Alvik
2012-10-31,Alviksvägen 21,Äppelviken,Grön Hässelby,2,57,3,Lägenhet,1925,[Äppelviken],2890000,20000,2910000,2260,Svensk Fastighetsförmedling,539.5111949009444,Alvik
2012-10-20,Västerled 35,Äppelviken,Grön Hässelby,1,35,null,Lägenhet,1929,[Äppelviken],1600000,195000,1795000,1733,Svensk Fastighetsförmedling,646.0708162608398,Stora mossen
2012-10-07,Gustavslundsvägen 175,Äppelviken,Grön Hässelby,3,84,null,Lägenhet,1913,[Alvik],3500000,0,3500000,3375,Fastighetsbyrån,184.16739641460762,Alvik
2012-09-08,Alviksvägen 7,Äppelviken,Grön Hässelby,1.5,44,null,Lägenhet,1929,[Alvik],1795000,125000,1920000,2249,Fastighetsbyrån,279.472472193133,Alvik
